slope01,slope12,slope23,slope34,slope45,slope56,slope67
6.59,0.0,-72.53,-26.37,0.0,0.0,13.19
6.59,0.0,-72.53,-8.79,0.0,-15.38,13.19
6.59,0.0,-72.53,-8.79,6.59,-21.98,13.19
6.59,0.0,-68.13,-15.38,6.59,-8.79,0.0
17.58,0.0,-65.93,-26.37,6.59,-6.59,0.0
21.98,0.0,-68.13,-26.37,0.0,-6.59,0.0
26.37,0.0,-68.13,-24.18,10.99,-10.99,10.99
28.57,0.0,-70.33,-8.79,0.0,-10.99,10.99
24.18,0.0,-74.73,-8.79,0.0,-10.99,10.99
32.97,-19.78,-68.13,-15.38,0.0,-8.79,8.79
41.76,-28.57,-76.92,-15.38,0.0,-10.99,8.79
46.15,-32.97,-59.34,-8.79,-17.58,-10.99,10.99
46.15,-32.97,-57.14,-10.99,-17.58,0.0,0.0
46.15,-10.99,-74.73,-15.38,-8.79,0.0,15.38
50.55,-6.59,-76.92,-8.79,-19.78,0.0,6.59
57.14,-13.19,-68.13,-17.58,-13.19,0.0,15.38
59.34,-6.59,-63.74,-30.77,-8.79,-8.79,15.38
59.34,-6.59,-61.54,-32.97,8.79,-24.18,13.19
59.34,0.0,-59.34,-37.36,8.79,-19.78,10.99
52.75,0.0,-59.34,-32.97,0.0,-15.38,10.99
43.96,0.0,-70.33,-32.97,15.38,-21.98,10.99
41.76,0.0,-94.51,-32.97,15.38,-17.58,21.98
32.97,13.19,-109.89,-30.77,13.19,-13.19,35.16
32.97,13.19,-109.89,-15.38,0.0,0.0,21.98
32.97,13.19,-109.89,-15.38,0.0,0.0,21.98
32.97,13.19,-109.89,-15.38,0.0,0.0,21.98
28.57,13.19,-109.89,-13.19,0.0,0.0,17.58
50.55,0.0,-118.68,-8.79,10.99,-10.99,24.18
68.13,0.0,-131.87,0.0,21.98,-10.99,24.18
46.15,-15.38,-123.08,-8.79,17.58,-10.99,28.57
26.37,-15.38,-116.48,-10.99,13.19,-10.99,28.57
0.0,-15.38,-116.48,-6.59,8.79,-8.79,26.37
-8.79,-15.38,-83.52,-35.16,8.79,-8.79,21.98
-13.19,-15.38,-83.52,-21.98,0.0,-8.79,28.57
-13.19,-17.58,-81.32,-24.18,0.0,0.0,24.18
-13.19,-17.58,-81.32,-24.18,8.79,-8.79,21.98
-13.19,-17.58,-81.32,-19.78,21.98,-21.98,17.58
-13.19,-17.58,-81.32,-15.38,17.58,-17.58,13.19
-13.19,-15.38,-70.33,-13.19,0.0,-13.19,8.79
-15.38,-17.58,-76.92,-13.19,0.0,-8.79,8.79
-19.78,-24.18,-76.92,-6.59,0.0,0.0,0.0
-19.78,-24.18,-85.71,-6.59,0.0,13.19,-13.19
-24.18,-19.78,-96.7,0.0,-6.59,13.19,-6.59
-21.98,-19.78,-98.9,0.0,-6.59,13.19,0.0
-21.98,-19.78,-96.7,0.0,0.0,8.79,0.0
-21.98,-19.78,-92.31,0.0,0.0,0.0,6.59
-21.98,-19.78,-79.12,0.0,-8.79,0.0,8.79
-21.98,-19.78,-79.12,0.0,17.58,-21.98,0.0
-21.98,0.0,-92.31,-8.79,17.58,-17.58,10.99
-21.98,15.38,-105.49,6.59,0.0,0.0,0.0
-21.98,15.38,-105.49,6.59,0.0,0.0,-8.79
-21.98,15.38,-101.1,0.0,0.0,0.0,-6.59
-21.98,15.38,-96.7,0.0,0.0,10.99,-10.99
-30.77,15.38,-92.31,0.0,0.0,6.59,-6.59
-19.78,0.0,-87.91,0.0,0.0,0.0,8.79
0.0,-17.58,-83.52,0.0,10.99,-10.99,6.59
0.0,-17.58,-54.95,-24.18,10.99,-10.99,0.0
0.0,-17.58,-54.95,-19.78,6.59,-6.59,0.0
-13.19,-13.19,-59.34,-15.38,10.99,-10.99,0.0
-13.19,-13.19,-48.35,-21.98,8.79,-8.79,8.79
-13.19,-13.19,-41.76,-24.18,8.79,-8.79,10.99
-6.59,-26.37,-41.76,-19.78,10.99,0.0,0.0
-6.59,-26.37,-41.76,-15.38,6.59,0.0,-6.59
-6.59,-26.37,-41.76,-10.99,0.0,0.0,0.0
6.59,-39.56,-41.76,-6.59,0.0,0.0,10.99
13.19,-19.78,-59.34,-21.98,0.0,10.99,0.0
13.19,-13.19,-70.33,-6.59,-10.99,8.79,-6.59
10.99,-6.59,-81.32,-6.59,-6.59,0.0,0.0
