slope01,slope12,slope23,slope34,slope45,slope56,slope67
6.59,0.0,-123.08,21.98,0.0,-19.78,17.58
6.59,10.99,-134.07,17.58,10.99,-28.57,35.16
6.59,10.99,-129.67,35.16,-10.99,-24.18,30.77
6.59,10.99,-125.27,30.77,0.0,-35.16,26.37
6.59,10.99,-120.88,26.37,0.0,-30.77,21.98
6.59,10.99,-116.48,21.98,0.0,-26.37,17.58
6.59,10.99,-112.09,17.58,0.0,-21.98,13.19
6.59,10.99,-107.69,13.19,0.0,-17.58,8.79
8.79,8.79,-103.3,8.79,13.19,-21.98,0.0
8.79,8.79,-98.9,0.0,13.19,-17.58,0.0
8.79,8.79,-94.51,0.0,13.19,-13.19,0.0
8.79,8.79,-90.11,0.0,8.79,-8.79,0.0
8.79,8.79,-85.71,0.0,0.0,0.0,0.0
8.79,8.79,-81.32,8.79,-8.79,0.0,0.0
-8.79,0.0,-54.95,0.0,-24.18,0.0,0.0
-6.59,-19.78,-72.53,10.99,-17.58,-10.99,21.98
-6.59,-24.18,-61.54,13.19,-26.37,0.0,8.79
-6.59,-24.18,-39.56,0.0,-15.38,-10.99,0.0
-6.59,-19.78,-32.97,-15.38,-15.38,-10.99,0.0
0.0,0.0,-57.14,-8.79,-6.59,-26.37,21.98
15.38,0.0,-74.73,-8.79,0.0,-17.58,13.19
15.38,0.0,-74.73,0.0,-13.19,-13.19,8.79
15.38,0.0,-74.73,6.59,-17.58,-13.19,15.38
17.58,0.0,-74.73,6.59,-17.58,-13.19,15.38
17.58,0.0,-74.73,6.59,-17.58,-10.99,13.19
17.58,0.0,-74.73,6.59,-17.58,-6.59,8.79
21.98,6.59,-87.91,6.59,-17.58,8.79,-6.59
28.57,0.0,-85.71,0.0,-15.38,6.59,-6.59
30.77,0.0,-83.52,0.0,-10.99,10.99,-10.99
30.77,0.0,-83.52,0.0,-6.59,6.59,-6.59
32.97,0.0,-83.52,0.0,0.0,0.0,0.0
32.97,0.0,-79.12,0.0,10.99,-10.99,0.0
50.55,-13.19,-83.52,24.18,0.0,-15.38,0.0
61.54,-24.18,-79.12,48.35,-26.37,-17.58,6.59
52.75,-26.37,-81.32,43.96,-26.37,-17.58,8.79
52.75,-26.37,-76.92,39.56,-26.37,-13.19,10.99
52.75,-26.37,-61.54,24.18,-26.37,-8.79,10.99
52.75,-26.37,-61.54,24.18,-19.78,-10.99,6.59
52.75,-15.38,-72.53,24.18,-17.58,-8.79,0.0
54.95,-17.58,-61.54,13.19,0.0,-24.18,10.99
65.93,-26.37,-63.74,17.58,0.0,-21.98,8.79
48.35,-19.78,-70.33,28.57,-10.99,-17.58,0.0
46.15,-6.59,-72.53,15.38,0.0,-21.98,8.79
28.57,-8.79,-76.92,15.38,0.0,-17.58,10.99
28.57,-8.79,-76.92,15.38,0.0,-13.19,6.59
28.57,-8.79,-72.53,10.99,0.0,0.0,-6.59
28.57,-8.79,-68.13,6.59,0.0,0.0,0.0
28.57,-8.79,-63.74,0.0,0.0,0.0,0.0
54.95,10.99,-114.29,21.98,6.59,-28.57,10.99
32.97,0.0,-109.89,24.18,0.0,-24.18,6.59
37.36,-8.79,-105.49,19.78,0.0,-19.78,10.99
37.36,-8.79,-101.1,15.38,0.0,-15.38,6.59
37.36,-8.79,-96.7,10.99,0.0,-10.99,0.0
37.36,-8.79,-92.31,6.59,0.0,-8.79,8.79
37.36,-8.79,-87.91,0.0,0.0,0.0,0.0
37.36,-8.79,-83.52,0.0,0.0,0.0,0.0
37.36,-8.79,-79.12,8.79,-8.79,0.0,0.0
37.36,-8.79,-74.73,0.0,0.0,0.0,0.0
37.36,-8.79,-70.33,0.0,0.0,0.0,0.0
37.36,-8.79,-65.93,0.0,0.0,0.0,0.0
-30.77,-8.79,-61.54,0.0,10.99,-10.99,8.79
-30.77,-8.79,-57.14,0.0,6.59,-6.59,0.0
-30.77,-8.79,-52.75,0.0,0.0,0.0,0.0
-30.77,-8.79,-48.35,0.0,0.0,0.0,0.0
-30.77,-8.79,-43.96,0.0,0.0,0.0,0.0
-30.77,-8.79,-39.56,0.0,0.0,0.0,0.0
0.0,-41.76,-35.16,0.0,0.0,0.0,10.99
-15.38,-52.75,-48.35,0.0,0.0,0.0,10.99
-15.38,-59.34,-52.75,0.0,0.0,-8.79,10.99
-17.58,-65.93,-52.75,-6.59,0.0,0.0,10.99
-15.38,-70.33,-57.14,0.0,-8.79,10.99,0.0
-10.99,-74.73,-48.35,-6.59,0.0,6.59,0.0
